location,date,total_deaths,total_vaccinations,population_density,median_age,aged_70_older,gdp_per_capita,hospital_beds_per_thousand,human_development_index
Singapore,12/19/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/20/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/21/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/22/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/23/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/24/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/25/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/26/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/27/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/28/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/29/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/30/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,12/31/2020,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/1/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/2/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/3/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/4/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/5/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/6/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/7/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/8/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/9/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/10/2021,29,0,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/11/2021,29,3400,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/12/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/13/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/14/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/15/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/16/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/17/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/18/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/19/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/20/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/21/2021,29,6200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/22/2021,29,60000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/23/2021,29,60000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/24/2021,29,60000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/25/2021,29,60000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/26/2021,29,60000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/27/2021,29,113050,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/28/2021,29,113050,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/29/2021,29,113050,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/30/2021,29,113050,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,1/31/2021,29,155050,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/1/2021,29,155050,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/2/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/3/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/4/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/5/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/6/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/7/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/8/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/9/2021,29,181000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/10/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/11/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/12/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/13/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/14/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/15/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/16/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/17/2021,29,256000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/18/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/19/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/20/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/21/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/22/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/23/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/24/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/25/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/26/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/27/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,2/28/2021,29,360000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/1/2021,29,525039,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/2/2021,29,525039,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/3/2021,29,525039,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/4/2021,29,565000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/5/2021,29,565000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/6/2021,29,565000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/7/2021,29,596000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/8/2021,29,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/9/2021,29,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/10/2021,29,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/11/2021,29,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/12/2021,29,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/13/2021,30,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/14/2021,30,611314,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/15/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/16/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/17/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/18/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/19/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/20/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/21/2021,30,792423,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/22/2021,30,1071908,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/23/2021,30,1109000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/24/2021,30,1109000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/25/2021,30,1109000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/26/2021,30,1109000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/27/2021,30,1109000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/28/2021,30,1109000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/29/2021,30,1318912,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/30/2021,30,1318912,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,3/31/2021,30,1318912,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/1/2021,30,1318912,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/2/2021,30,1318912,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/3/2021,30,1518000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/4/2021,30,1518000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/5/2021,30,1518000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/6/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/7/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/8/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/9/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/10/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/11/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/12/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/13/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/14/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/15/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/16/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/17/2021,30,1667522,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/18/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/19/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/20/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/21/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/22/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/23/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/24/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/25/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/26/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/27/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/28/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/29/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,4/30/2021,30,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/1/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/2/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/3/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/4/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/5/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/6/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/7/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/8/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/9/2021,31,2213888,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/10/2021,31,3137330,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/11/2021,31,3137330,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/12/2021,31,3137330,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/13/2021,31,3200000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/14/2021,31,3200000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/15/2021,31,3200000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/16/2021,31,3200000,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/17/2021,31,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/18/2021,31,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/19/2021,31,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/20/2021,32,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/21/2021,32,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/22/2021,32,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/23/2021,32,3407068,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/24/2021,32,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/25/2021,32,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/26/2021,32,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/27/2021,32,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/28/2021,32,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/29/2021,32,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/30/2021,33,3728869,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,5/31/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/1/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/2/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/3/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/4/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/5/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/6/2021,33,4047651,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/7/2021,33,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/8/2021,34,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/9/2021,34,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/10/2021,34,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/11/2021,34,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/12/2021,34,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/13/2021,34,4392067,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/14/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/15/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/16/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/17/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/18/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/19/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/20/2021,34,4691386,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/21/2021,35,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/22/2021,35,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/23/2021,35,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/24/2021,35,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/25/2021,35,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/26/2021,36,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/27/2021,36,5029006,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/28/2021,36,5365803,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/29/2021,36,5365803,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,6/30/2021,36,5365803,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/1/2021,36,5365803,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/2/2021,36,5551613,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/3/2021,36,5706932,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/4/2021,36,5780703,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/5/2021,36,5858571,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/6/2021,36,5933179,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/7/2021,36,5933179,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/8/2021,36,5933179,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/9/2021,36,6163124,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/10/2021,36,6163124,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/11/2021,36,6163124,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/12/2021,36,6378063,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/13/2021,36,6440735,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/14/2021,36,6440735,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/15/2021,36,6440735,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/16/2021,36,6650677,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/17/2021,36,6726540,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/18/2021,36,6794394,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/19/2021,36,6837200,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/20/2021,36,6837539,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/21/2021,36,6837539,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/22/2021,36,6978317,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/23/2021,36,7060589,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/24/2021,37,7130781,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/25/2021,37,7192180,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/26/2021,37,7256331,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/27/2021,37,7305300,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/28/2021,37,7305300,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/29/2021,37,7429918,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/30/2021,37,7504554,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,7/31/2021,37,7576612,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/1/2021,37,7638279,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/2/2021,38,7703746,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/3/2021,38,7767442,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/4/2021,39,7831520,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/5/2021,40,7831520,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/6/2021,41,7971889,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/7/2021,42,8042596,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/8/2021,42,8103735,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/9/2021,42,8145237,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/10/2021,42,8145237,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/11/2021,43,8332030,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/12/2021,43,8429249,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/13/2021,44,8429249,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/14/2021,44,8547113,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/15/2021,44,8547113,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/16/2021,44,8547113,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/17/2021,45,8547113,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/18/2021,46,8547113,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/19/2021,46,8681501,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/20/2021,47,8709548,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/21/2021,47,8734812,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/22/2021,49,8747449,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/23/2021,50,8765866,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/24/2021,50,8781330,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/25/2021,52,8796076,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/26/2021,52,8810574,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/27/2021,52,8831614,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/28/2021,55,8850465,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/29/2021,55,8861176,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/30/2021,55,8876002,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,8/31/2021,55,8890717,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/1/2021,55,8903991,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/2/2021,55,8917120,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/3/2021,55,8917120,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/4/2021,55,8953688,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/5/2021,55,8965092,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/6/2021,55,8976698,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/7/2021,55,8976698,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/8/2021,56,8976698,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/9/2021,57,8976698,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/10/2021,58,8976698,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/11/2021,58,9035988,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/12/2021,58,9044030,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/13/2021,58,9052702,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/14/2021,58,9060157,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/15/2021,58,9072802,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/16/2021,59,9084721,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/17/2021,59,9104751,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/18/2021,60,9127262,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/19/2021,60,9140736,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/20/2021,62,9160874,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/21/2021,65,9176863,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/22/2021,68,9199565,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/23/2021,70,9223226,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/24/2021,73,9256975,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/25/2021,76,9286999,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/26/2021,78,9306870,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/27/2021,80,9306870,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/28/2021,85,9353320,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/29/2021,93,9380231,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,9/30/2021,95,9403389,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/1/2021,103,9436348,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/2/2021,107,9463581,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/3/2021,113,9486020,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/4/2021,121,9513470,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/5/2021,130,9540497,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/6/2021,133,9562777,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/7/2021,136,9583761,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/8/2021,142,9613475,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/9/2021,153,9639518,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/10/2021,162,9670942,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/11/2021,172,9706124,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/12/2021,183,9736175,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/13/2021,192,9762128,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/14/2021,207,9787176,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/15/2021,215,9823374,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/16/2021,224,9852025,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/17/2021,233,9867512,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/18/2021,239,9889827,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/19/2021,246,9912343,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/20/2021,264,9931980,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/21/2021,280,9956488,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/22/2021,294,9989540,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/23/2021,300,10012470,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/24/2021,315,10012470,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/25/2021,329,10046575,7915.731,42.4,7.049,59797.75,2.4,0.938
Singapore,10/26/2021,339,10046575,7915.731,42.4,7.049,59797.75,2.4,0.938
United States,1/22/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/23/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/24/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/25/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/26/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/27/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/28/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
United States,1/29/2020,0,0,35.608,38.3,9.732,63543.58,2.77,0.926
